,title,authors,paper_url
660,LOCAL: Latent Orthonormal Contrastive Learning for Paired Image Classification,"['Fei Dou', 'Jin Lu', 'Tan Zhu', 'Jinbo Bi']",https://openaccess.thecvf.com/content/ICCV2025W/Findings/papers/Dou_LOCAL_Latent_Orthonormal_Contrastive_Learning_for_Paired_Image_Classification_ICCVW_2025_paper.pdf
661,SynBalance: Harnessing Synthetic Data in Long-tailed Recognition,"['Zhongyu Jiang', 'Jiarui Cai', 'Chang Liu', 'Dongsheng An', 'Jonathan Wu']",https://openaccess.thecvf.com/content/ICCV2025W/Findings/papers/Jiang_SynBalance_Harnessing_Synthetic_Data_in_Long-tailed_Recognition_ICCVW_2025_paper.pdf
662,Data Leakage in Visual Datasets,"['Patrick Ramos', 'Ryan Ramos', 'Noa Garcia']",https://openaccess.thecvf.com/content/ICCV2025W/Findings/papers/Ramos_Data_Leakage_in_Visual_Datasets_ICCVW_2025_paper.pdf
663,Similarity-Aware Selective State-Space Modeling for Semantic Correspondence,"['Seungwook Kim', 'Minsu Cho']",https://openaccess.thecvf.com/content/ICCV2025W/Findings/papers/Kim_Similarity-Aware_Selective_State-Space_Modeling_for_Semantic_Correspondence_ICCVW_2025_paper.pdf
664,CAFE: Unifying Representation and Generation with Contrastive-Autoregressive Finetuning,"['Hao Yu', 'Zhuokai Zhao', 'Shen Yan', 'Lukasz Korycki', 'Jianyu Wang', 'Baosheng He', 'Jiayi Liu', 'Lizhu Zhang', 'Xiangjun Fan', 'Hanchao Yu']",https://openaccess.thecvf.com/content/ICCV2025W/Findings/papers/Yu_CAFE_Unifying_Representation_and_Generation_with_Contrastive-Autoregressive_Finetuning_ICCVW_2025_paper.pdf
665,Multimodal Representation Alignment for Image Generation: Text-Image Interleaved Control Is Easier Than You Think,"['Liang Chen', 'Shuai Bai', 'Wenhao Chai', 'Weichu Xie', 'Haozhe Zhao', 'Leon Vinci', 'Junyang Lin', 'Baobao Chang']",https://openaccess.thecvf.com/content/ICCV2025W/Findings/papers/Chen_Multimodal_Representation_Alignment_for_Image_Generation_Text-Image_Interleaved_Control_Is_ICCVW_2025_paper.pdf
666,IDMR: Towards Instance-Driven Precise Visual Correspondence in Multimodal Retrieval,"['Bangwei Liu', 'Yicheng Bao', 'Shaohui Lin', 'Xuhong Wang', 'Xin Tan', 'Yingchun Wang', 'Yuan Xie', 'Chaochao Lu']",https://openaccess.thecvf.com/content/ICCV2025W/Findings/papers/Liu_IDMR_Towards_Instance-Driven_Precise_Visual_Correspondence_in_Multimodal_Retrieval_ICCVW_2025_paper.pdf
667,MIDAS: Modeling Ground-Truth Distributions with Dark Knowledge for Domain Generalized Stereo Matching,"['Peng Xu', 'Zhiyu Xiang', 'Jingyun Fu', 'Tianyu Pu', 'Hanzhi Zhong', 'Eryun Liu']",https://openaccess.thecvf.com/content/ICCV2025W/Findings/papers/Xu_MIDAS_Modeling_Ground-Truth_Distributions_with_Dark_Knowledge_for_Domain_Generalized_ICCVW_2025_paper.pdf
668,SCRAMBLe : Enhancing Multimodal LLM Compositionality with Synthetic Preference Data,"['Samarth Mishra', 'Kate Saenko', 'Venkatesh Saligrama']",https://openaccess.thecvf.com/content/ICCV2025W/Findings/papers/Mishra_SCRAMBLe__Enhancing_Multimodal_LLM_Compositionality_with_Synthetic_Preference_Data_ICCVW_2025_paper.pdf
669,Multi-Objective Optimization for Deep Neural Network Calibration,"['Dexter Neo', 'Tsuhan Chen']",https://openaccess.thecvf.com/content/ICCV2025W/Findings/papers/Neo_Multi-Objective_Optimization_for_Deep_Neural_Network_Calibration_ICCVW_2025_paper.pdf
670,Improving Viewpoint Consistency in 3D Generation via Structure Feature and CLIP Guidance,"['Qing Zhang', 'Jinguang Tong', 'Jing Zhang', 'Jie Hong', 'Xuesong Li']",https://openaccess.thecvf.com/content/ICCV2025W/gDT-IV/papers/Zhang_Improving_Viewpoint_Consistency_in_3D_Generation_via_Structure_Feature_and_ICCVW_2025_paper.pdf
671,3D Gaussian Representations with Motion Trajectory Field for Monocular Dynamic Scene Reconstruction,"['Xuesong Li', 'Lars Petersson', 'Vivien Rolland']",https://openaccess.thecvf.com/content/ICCV2025W/gDT-IV/papers/Li_3D_Gaussian_Representations_with_Motion_Trajectory_Field_for_Monocular_Dynamic_ICCVW_2025_paper.pdf
672,Articulated Object Understanding from a Single Video Sequence,"['Arslan Artykov', 'Clémentin Boittiaux', 'Vincent Lepetit']",https://openaccess.thecvf.com/content/ICCV2025W/gDT-IV/papers/Artykov_Articulated_Object_Understanding_from_a_Single_Video_Sequence_ICCVW_2025_paper.pdf
673,Temporal Multimodal Memory Banks for Agentic Reasoning,['Prasanth Yadla'],https://openaccess.thecvf.com/content/ICCV2025W/MMRAgI/papers/Yadla_Temporal_Multimodal_Memory_Banks_for_Agentic_Reasoning_ICCVW_2025_paper.pdf
674,Collaborative Multimodal Agent Networks: Dynamic Specialization and Emergent Communication for Complex Scene Understanding,['Prasanth Yadla'],https://openaccess.thecvf.com/content/ICCV2025W/MMRAgI/papers/Yadla_Collaborative_Multimodal_Agent_Networks_Dynamic_Specialization_and_Emergent_Communication_for_ICCVW_2025_paper.pdf
675,Multimodal Monocular Geometric Clues-Informed Multi-View Stereo Network,"['Wanjuan Su', 'Shili Xiong']",https://openaccess.thecvf.com/content/ICCV2025W/MARS2/papers/Su_Multimodal_Monocular_Geometric_Clues-Informed_Multi-View_Stereo_Network_ICCVW_2025_paper.pdf
676,"MARS2 2025 Challenge on Multimodal Reasoning: Datasets, Methods, Results, Discussion, and Outlook","['Peng Xu', 'Shengwu Xiong', 'Jiajun Zhang', 'Yaxiong Chen', 'Bowen Zhou', 'Chen Change Loy', 'David Clifton', 'Kyoung Mu Lee', 'Luc Van Gool', 'Ruiming He', 'Ruilin Yao', 'Xinwei Long', 'Jirui Huang', 'Kai Tian', 'Sa Yang', 'Yihua Shao', 'Jin Feng', 'Yue Zhong', 'Jiakai Zhou', 'Cheng Tang', 'Tianyu Zou', 'Yifang Zhang', 'Junming Liang', 'Guoyou Li', 'Zhaoxiang Wang', 'Qiang Zhou', 'Yichen Zhao', 'Shili Xiong', 'Hyeongjin Nam', 'Jaerin Lee', 'Jaeyoung Chung', 'JoonKyu Park', 'Junghun Oh', 'Kanggeon Lee', 'Wooseok Lee', 'Juneyoung Ro', 'Turghun Osman', 'Can Hu', 'Chaoyang Liao', 'Cheng Chen', 'Chengcheng Han', 'Chenhao Qiu', 'Chong Peng', 'Cong Xu', 'Dailin Li', 'Feiyu Wang', 'Feng Gao', 'Guibo Zhu', 'Guopeng Tang', 'Haibo Lu', 'Han Fang', 'Han Qi', 'Hanxiao Wu', 'Haobo Cheng', 'Hongbo Sun', 'Hongyao Chen', 'Huayong Hu', 'Hui Li', 'Jiaheng Ma', 'Jiang Yu', 'Jianing Wang', 'Jie Yang', 'Jing He', 'Jinglin Zhou', 'Jingxuan Li', 'Josef Kittler', 'Lihao Zheng', 'Linnan Zhao', 'Mengxi Jia', 'Muyang Yan', 'Thanh Thien Nguyen', 'Pu Luo', 'Qi Li', 'Shien Song', 'Shijie Dong', 'Shuai Shao', 'Shutao Li', 'Taofeng Xue', 'Tianyang Xu', 'Tianyi Gao', 'Tingting Li', 'Wei Zhang', 'Weiyang Su', 'Xiaodong Dong', 'Xiao-Jun Wu', 'Xiaopeng Zhou', 'Xin Chen', 'Xin Wei', 'Xinyi You', 'Xudong Kang', 'Xujie Zhou', 'Xusheng Liu', 'Yanan Wang', 'Yanbin Huang', 'Yang Liu', 'Yang Yang', 'Yanglin Deng', 'Yashu Kang', 'Ye Yuan', 'Yi Wen', 'Yicen Tian', 'Yilin Tao', 'Yin Tang', 'Yipeng Lin', 'Yiqing Wang', 'Yiting Xi', 'Yongkang Yu', 'Yumei Li', 'Yuxin Qin', 'Yuying Chen', 'Yuzhe Cen', 'Zhaofan Zou', 'Zhaohong Liu', 'Zhehao Shen', 'Zhenglin Du', 'Zhengyang Li', 'Zhenni Huang', 'Zhenwei Shao', 'Zhilong Song', 'Zhiyong Feng', 'Zhiyu Wang', 'Zhou Yu', 'Ziang Li', 'Zihan Zhai', 'Zijian Zhang', 'Ziyang Peng', 'Ziyun Xiao', 'Zongshu Li']",https://openaccess.thecvf.com/content/ICCV2025W/MARS2/papers/Xu_MARS2_2025_Challenge_on_Multimodal_Reasoning_Datasets_Methods_Results_Discussion_ICCVW_2025_paper.pdf
677,Multimodal Dual-domain Learning for Image Fusion,"['Heng Wang', 'Mingxin Jin', 'Cong Wang', 'Yuan Yuan']",https://openaccess.thecvf.com/content/ICCV2025W/MARS2/papers/Wang_Multimodal_Dual-domain_Learning_for_Image_Fusion_ICCVW_2025_paper.pdf
678,How Well Do Vision-Language Models Understand Cities?  A Comparative Study on Spatial Reasoning from Street-View Images,"['Juneyoung Ro', 'Namwoo Kim', 'Yoonjin Yoon']",https://openaccess.thecvf.com/content/ICCV2025W/MARS2/papers/Ro_How_Well_Do_Vision-Language_Models_Understand_Cities__A_Comparative_ICCVW_2025_paper.pdf
679,Test-time Prompt Refinement for Text-to-Image Models,"['Mohammed Abdul Hafeez Khan', 'Yash Jain', 'Siddhartha Bhattacharyya', 'Vibhav Vineet']",https://openaccess.thecvf.com/content/ICCV2025W/MARS2/papers/Khan_Test-time_Prompt_Refinement_for_Text-to-Image_Models_ICCVW_2025_paper.pdf
680,A Multimodal Physics-Informed Neural Network Approach for Mean Radiant Temperature Modeling,"['Pouya Shaeri', 'Saud Alkhaled', 'Ariane Middel']",https://openaccess.thecvf.com/content/ICCV2025W/RIWM/papers/Shaeri_A_Multimodal_Physics-Informed_Neural_Network_Approach_for_Mean_Radiant_Temperature_ICCVW_2025_paper.pdf
681,Attend and Replay: Efficient Action Understanding in Long Videos via Mechanistic Interpretability,"['Puyue Hou', 'Jinjin Zhang', 'Di Huang']",https://openaccess.thecvf.com/content/ICCV2025W/AMFG/papers/Hou_Attend_and_Replay_Efficient_Action_Understanding_in_Long_Videos_via_ICCVW_2025_paper.pdf
682,A Generalized Two-stage Approach to Motion Style Transfer,"['Tong Guo', 'Zhiqian Xia', 'Feng Yu', 'Haifeng Xia', 'Siyu Xia']",https://openaccess.thecvf.com/content/ICCV2025W/AMFG/papers/Guo_A_Generalized_Two-stage_Approach_to_Motion_Style_Transfer_ICCVW_2025_paper.pdf
683,High-Fidelity Character Animation: Generating Coherent and Controllable Motion Videos from Static Images,"['Yongming Huang', 'Zhuojun Xia', 'Can Bu']",https://openaccess.thecvf.com/content/ICCV2025W/AMFG/papers/Huang_High-Fidelity_Character_Animation_Generating_Coherent_and_Controllable_Motion_Videos_from_ICCVW_2025_paper.pdf
684,Foundational Multi-Task Multimodal Model for Upper GI Endoscopy,"['Yuxuan He', 'Qilei Chen', 'Benyuan Liu', 'Yu Cao']",https://openaccess.thecvf.com/content/ICCV2025W/AMFG/papers/He_Foundational_Multi-Task_Multimodal_Model_for_Upper_GI_Endoscopy_ICCVW_2025_paper.pdf
685,Fitting Image Diffusion Models on Video Datasets,"['Juhun Lee', 'Simon S. Woo']",https://openaccess.thecvf.com/content/ICCV2025W/AMFG/papers/Lee_Fitting_Image_Diffusion_Models_on_Video_Datasets_ICCVW_2025_paper.pdf
686,Generating Tennis Action Instruction Based on a Large Language Model,"['Zhiyuan Wang', 'Zhiqian Xia', 'Guangyao Zhao', 'Kaiyue Lu', 'Haifeng Xia', 'Siyu Xia']",https://openaccess.thecvf.com/content/ICCV2025W/AMFG/papers/Wang_Generating_Tennis_Action_Instruction_Based_on_a_Large_Language_Model_ICCVW_2025_paper.pdf
687,FreqCross: A Multi-Modal Frequency-Spatial Fusion Network for Robust Detection of Stable Diffusion 3.5 Generated Images,['Guang Yang'],https://openaccess.thecvf.com/content/ICCV2025W/AMFG/papers/Yang_FreqCross_A_Multi-Modal_Frequency-Spatial_Fusion_Network_for_Robust_Detection_of_ICCVW_2025_paper.pdf
688,VisualSpeaker: Visually-Guided 3D Avatar Lip Synthesis,"['Alexandre Symeonidis-Herzig', 'Ozge Mercanoglu Sincan', 'Richard Bowden']",https://openaccess.thecvf.com/content/ICCV2025W/CV4A11y/papers/Symeonidis-Herzig_VisualSpeaker_Visually-Guided_3D_Avatar_Lip_Synthesis_ICCVW_2025_paper.pdf
689,Introduction to the First Workshop on Vision Foundation Models and Generative AI for Accessibility,"['Yapeng Tian', 'Yuhang Zhao', 'Jon E. Froehlich', 'Chu Li', 'Yuheng Wu']",https://openaccess.thecvf.com/content/ICCV2025W/CV4A11y/papers/Tian_Introduction_to_the_First_Workshop_on_Vision_Foundation_Models_and_ICCVW_2025_paper.pdf
690,RampNet: A Two-Stage Pipeline for Bootstrapping Curb Ramp Detection in Streetscape Images from Open Government Metadata,"[""John S. O'Meara"", 'Jared Hwang', 'Zeyu Wang', 'Michael Saugstad', 'Jon E. Froehlich']",https://openaccess.thecvf.com/content/ICCV2025W/CV4A11y/papers/OMeara_RampNet_A_Two-Stage_Pipeline_for_Bootstrapping_Curb_Ramp_Detection_in_ICCVW_2025_paper.pdf
691,The Escalator Problem: Identifying Implicit Motion Blindness in AI for Accessibility,['Xiantao Zhang'],https://openaccess.thecvf.com/content/ICCV2025W/CV4A11y/papers/Zhang_The_Escalator_Problem_Identifying_Implicit_Motion_Blindness_in_AI_for_ICCVW_2025_paper.pdf
692,"Seeing in 2D, Thinking in 3D: 3D Hand Mesh-Guided Feature Learning for Continuous Fingerspelling","['Katerina Papadimitriou', 'Panagiotis Filntisis', 'George Retsinas', 'Gerasimos Potamianos', 'Petros Maragos']",https://openaccess.thecvf.com/content/ICCV2025W/CV4A11y/papers/Papadimitriou_Seeing_in_2D_Thinking_in_3D_3D_Hand_Mesh-Guided_Feature_ICCVW_2025_paper.pdf
693,SignLLM: Sign Language Production Large Language Models,"['Sen Fang', 'Chen Chen', 'Lei Wang', 'Ce Zheng', 'Chunyu Sui', 'Yapeng Tian']",https://openaccess.thecvf.com/content/ICCV2025W/CV4A11y/papers/Fang_SignLLM_Sign_Language_Production_Large_Language_Models_ICCVW_2025_paper.pdf
694,Automated Context-Aware Navigation Support for Individuals with Visual Impairment Using Multimodal Language Models in Urban Environments,"['Alton Chao', 'Erika Maquiling', 'Edmund Chao', 'Roshan Sanjeev', 'Tonko Bossen', 'Ross Greer']",https://openaccess.thecvf.com/content/ICCV2025W/CV4A11y/papers/Chao_Automated_Context-Aware_Navigation_Support_for_Individuals_with_Visual_Impairment_Using_ICCVW_2025_paper.pdf
695,Who's Asking? Investigating Bias Through the Lens of Disability-Framed Queries in LLMs,"['Vishnu Hari', 'Kalpana Panda', 'Srikant Panda', 'Amit Agarwal', 'Hitesh Laxmichand Patel']",https://openaccess.thecvf.com/content/ICCV2025W/CV4A11y/papers/Hari_Whos_Asking_Investigating_Bias_Through_the_Lens_of_Disability-Framed_Queries_ICCVW_2025_paper.pdf
696,Prediction Degeneracy in Medical Vision-Language Models: Implications for Robustness and Interpretability,"['Martin Goetze', 'Dennis Eschweiler', 'Brendan Huang', 'Gustav Müller-Franzes', 'Carolina Ramirez', 'Madeline Hess', 'Lavinia Goldermann', 'Sharmila Majumdar', 'Daniel Truhn']",https://openaccess.thecvf.com/content/ICCV2025W/VLM3D/papers/Goetze_Prediction_Degeneracy_in_Medical_Vision-Language_Models_Implications_for_Robustness_and_ICCVW_2025_paper.pdf
697,GTGM: Generative Text-Guided 3D Vision-Language Pretraining for Medical Image Segmentation,"['Yinda Chen', 'Che Liu', 'Wei Huang', 'Xiaoyu Liu', 'Haoyuan Shi', 'Sibo Cheng', 'Rossella Arcucci', 'Zhiwei Xiong']",https://openaccess.thecvf.com/content/ICCV2025W/VLM3D/papers/Chen_GTGM_Generative_Text-Guided_3D_Vision-Language_Pretraining_for_Medical_Image_Segmentation_ICCVW_2025_paper.pdf
698,RadZero3D: Bridging Self-Supervised Video Models and Medical Vision-Language Alignment for Zero-Shot Chest CT Interpretation,"['Jonggwon Park', 'Kyoyun Choi', 'Byungmu Yoon', 'Hong Geun Cho', 'Bumcheol Hwang']",https://openaccess.thecvf.com/content/ICCV2025W/VLM3D/papers/Park_RadZero3D_Bridging_Self-Supervised_Video_Models_and_Medical_Vision-Language_Alignment_for_ICCVW_2025_paper.pdf
699,CT-GRAPH: Hierarchical Graph Attention Network for Anatomy-Guided CT Report Generation,"['Hamza Kalisch', 'Fabian Hörst', 'Jens Kleesiek', 'Ken Herrmann', 'Constantin Seibold']",https://openaccess.thecvf.com/content/ICCV2025W/VLM3D/papers/Kalisch_CT-GRAPH_Hierarchical_Graph_Attention_Network_for_Anatomy-Guided_CT_Report_Generation_ICCVW_2025_paper.pdf
700,Foundation Models for Multimodal MRI Synthesis with Language Guidance,"['Mahmut Yurt', 'Xiaozhi Cao', 'Zihan Zhou', 'Kawin Setsompop', 'Shreyas Vasanawala', 'John Pauly']",https://openaccess.thecvf.com/content/ICCV2025W/VLM3D/papers/Yurt_Foundation_Models_for_Multimodal_MRI_Synthesis_with_Language_Guidance_ICCVW_2025_paper.pdf
701,CTFlow: Video-Inspired Latent Flow Matching for 3D CT Synthesis,"['Jiayi Wang', 'Hadrien Reynaud', 'Franciskus Xaverius Erick', 'Bernhard Kainz']",https://openaccess.thecvf.com/content/ICCV2025W/VLM3D/papers/Wang_CTFlow_Video-Inspired_Latent_Flow_Matching_for_3D_CT_Synthesis_ICCVW_2025_paper.pdf
702,Preprocessing-Architecture Co-Design for Multi-Label Classification in 3D Chest CT Scans,"['Jung Jun Ah', 'Juhui Lee', 'Jihye Heo', 'Dongheon Lee']",https://openaccess.thecvf.com/content/ICCV2025W/VLM3D/papers/Ah_Preprocessing-Architecture_Co-Design_for_Multi-Label_Classification_in_3D_Chest_CT_Scans_ICCVW_2025_paper.pdf
703,T3D: Advancing 3D Medical Vision-Language Pre-training by Learning Multi-View Visual Consistency,"['Che Liu', 'Cheng Ouyang', 'Yinda Chen', 'César Quilodrán-Casas', 'Lei Ma', 'Jie Fu', 'Yike Guo', 'Anand Shah', 'Wenjia Bai', 'Rossella Arcucci']",https://openaccess.thecvf.com/content/ICCV2025W/VLM3D/papers/Liu_T3D_Advancing_3D_Medical_Vision-Language_Pre-training_by_Learning_Multi-View_Visual_ICCVW_2025_paper.pdf
704,Patch-wise Intensity Mapping for Individualized Brain Abnormality Detection in Alzheimer's Disease,"['Yangshuang Xu', 'Rongjie Liu', 'Chao Huang']",https://openaccess.thecvf.com/content/ICCV2025W/VLM3D/papers/Xu_Patch-wise_Intensity_Mapping_for_Individualized_Brain_Abnormality_Detection_in_Alzheimers_ICCVW_2025_paper.pdf
705,Unified Supervision For Vision-Language Modeling in 3D Computed Tomography,"['Hao-Chih Lee', 'Zelong Liu', 'Hamza Ahmed', 'Spencer Kim', 'Sean Huver', 'Vishwesh Nath', 'Zahi A. Fayad', 'Timothy Deyer', 'Xueyan Mei']",https://openaccess.thecvf.com/content/ICCV2025W/VLM3D/papers/Lee_Unified_Supervision_For_Vision-Language_Modeling_in_3D_Computed_Tomography_ICCVW_2025_paper.pdf
706,OmViD: Omni-supervised active learning for video action detection,"['Aayush Rana', 'Akash Kumar', 'Vibhav Vineet', 'Yogesh S Rawat']",https://openaccess.thecvf.com/content/ICCV2025W/CDEL/papers/Rana_OmViD_Omni-supervised_active_learning_for_video_action_detection_ICCVW_2025_paper.pdf
707,Class-Proportional Coreset Selection for Difficulty-Separable Data,"['Elisa Tsai', 'Haizhong Zheng', 'Atul Prakash']",https://openaccess.thecvf.com/content/ICCV2025W/CDEL/papers/Tsai_Class-Proportional_Coreset_Selection_for_Difficulty-Separable_Data_ICCVW_2025_paper.pdf
708,Few-Shot Vision-Language Reasoning for Satellite Imagery via Verifiable Rewards,"['Aybora Köksal', 'A. Aydın Alatan']",https://openaccess.thecvf.com/content/ICCV2025W/CDEL/papers/Koksal_Few-Shot_Vision-Language_Reasoning_for_Satellite_Imagery_via_Verifiable_Rewards_ICCVW_2025_paper.pdf
709,VolDoGer: LLM-assisted Datasets for Domain Generalization in Vision-Language Tasks,"['Juhwan Choi', 'Junehyoung Kwon', 'Jungmin Yun', 'Seunguk Yu', 'Youngbin Kim']",https://openaccess.thecvf.com/content/ICCV2025W/CDEL/papers/Choi_VolDoGer_LLM-assisted_Datasets_for_Domain_Generalization_in_Vision-Language_Tasks_ICCVW_2025_paper.pdf
710,Task-Specific Generative Dataset Distillation with Difficulty-Guided Sampling,"['Mingzhuo Li', 'Guang Li', 'Jiafeng Mao', 'Linfeng Ye', 'Takahiro Ogawa', 'Miki Haseyama']",https://openaccess.thecvf.com/content/ICCV2025W/CDEL/papers/Li_Task-Specific_Generative_Dataset_Distillation_with_Difficulty-Guided_Sampling_ICCVW_2025_paper.pdf
711,DISC-GAN: Disentangling Style and Content for Cluster-Specific Synthetic Underwater Image Generation,"['Sneha Varur', 'Anirudh R Hanchinamani', 'Tarun S Bagewadi', 'Uma Mudenagudi', 'Chaitra D Desai', 'Sujatha C', 'Padmashree Desai', 'Sumit Meharwade']",https://openaccess.thecvf.com/content/ICCV2025W/CDEL/papers/Varur_DISC-GAN_Disentangling_Style_and_Content_for_Cluster-Specific_Synthetic_Underwater_Image_ICCVW_2025_paper.pdf
712,How to Train your Text-to-Image Model: Evaluating Design Choices for Synthetic Training Captions,"['Manuel Brack', 'Sudeep Katakol', 'Felix Friedrich', 'Patrick Schramowski', 'Hareesh Ravi', 'Kristian Kersting', 'Ajinkya Kale']",https://openaccess.thecvf.com/content/ICCV2025W/CDEL/papers/Brack_How_to_Train_your_Text-to-Image_Model_Evaluating_Design_Choices_for_ICCVW_2025_paper.pdf
713,Efficient Learning for Product Attributes with Compact Multimodal Models,['Mandar Kulkarni'],https://openaccess.thecvf.com/content/ICCV2025W/CDEL/papers/Kulkarni_Efficient_Learning_for_Product_Attributes_with_Compact_Multimodal_Models_ICCVW_2025_paper.pdf
714,Objaverse++: Curated 3D Object Dataset with Quality Annotations,"['Chendi Lin', 'Heshan Liu', 'Qunshu Lin', 'Zachary Bright', 'Shitao Tang', 'Yihui He', 'Minghao Liu', 'Ling Zhu', 'Cindy Le']",https://openaccess.thecvf.com/content/ICCV2025W/CDEL/papers/Lin_Objaverse_Curated_3D_Object_Dataset_with_Quality_Annotations_ICCVW_2025_paper.pdf
715,LG-Traj: LLM Guided Pedestrian Trajectory Prediction,"['Pranav Singh Chib', 'Pravendra Singh']",https://openaccess.thecvf.com/content/ICCV2025W/CDEL/papers/Chib_LG-Traj_LLM_Guided_Pedestrian_Trajectory_Prediction_ICCVW_2025_paper.pdf
716,Synthetic Captions for Open-Vocabulary Zero-Shot Segmentation,"['Tim Lebailly', 'Vijay Veerabadran', 'Satwik Kottur', 'Karl Ridgeway', 'Michael Louis Iuzzolino']",https://openaccess.thecvf.com/content/ICCV2025W/CDEL/papers/Lebailly_Synthetic_Captions_for_Open-Vocabulary_Zero-Shot_Segmentation_ICCVW_2025_paper.pdf
717,SYM3D: Canonicalizing Triplanes via Symmetry for Single-View 3D Learning,"['Jing Yang', 'Kyle Fogarty', 'Fangcheng Zhong', 'Cengiz Oztireli']",https://openaccess.thecvf.com/content/ICCV2025W/CDEL/papers/Yang_SYM3D_Canonicalizing_Triplanes_via_Symmetry_for_Single-View_3D_Learning_ICCVW_2025_paper.pdf
718,Federated Active Learning for Target Domain Generalisation,"['Razvan Caramalau', 'Binod Bhattarai', 'Danail Stoyanov']",https://openaccess.thecvf.com/content/ICCV2025W/CDEL/papers/Caramalau_Federated_Active_Learning_for_Target_Domain_Generalisation_ICCVW_2025_paper.pdf
719,Only-Style: Stylistic Consistency in Image Generation without Content Leakage,"['Tilemachos Aravanis', 'Panagiotis Filntisis', 'Petros Maragos', 'George Retsinas']",https://openaccess.thecvf.com/content/ICCV2025W/P13N/papers/Aravanis_Only-Style_Stylistic_Consistency_in_Image_Generation_without_Content_Leakage_ICCVW_2025_paper.pdf
720,"UP-VTON: A Unified Virtual Try-On Framework Supporting Mask, Mask-Free, and Prompt-Driven Guidance","['Youngjoo Jo', 'Minho Park', 'Dong-oh Kang']",https://openaccess.thecvf.com/content/ICCV2025W/P13N/papers/Jo_UP-VTON_A_Unified_Virtual_Try-On_Framework_Supporting_Mask_Mask-Free_and_ICCVW_2025_paper.pdf
721,Dual Orthogonal Guidance for Robust Diffusion-based Handwritten Text Generation,"['Konstantina Nikolaidou', 'George Retsinas', 'Giorgos Sfikas', 'Silvia Cascianelli', 'Rita Cucchiara', 'Marcus Liwicki']",https://openaccess.thecvf.com/content/ICCV2025W/P13N/papers/Nikolaidou_Dual_Orthogonal_Guidance_for_Robust_Diffusion-based_Handwritten_Text_Generation_ICCVW_2025_paper.pdf
722,Locally Controlled Face Aging with Latent Diffusion Models,"['Lais Isabelle Alves Dos Santos', 'Julien Despois', 'Thibaut Chauffier', 'Sileye O. Ba', 'Giovanni Palma']",https://openaccess.thecvf.com/content/ICCV2025W/P13N/papers/Dos_Santos_Locally_Controlled_Face_Aging_with_Latent_Diffusion_Models_ICCVW_2025_paper.pdf
723,MotionMatcher: Cinematic Motion Customization of Text-to-Video Diffusion Models via Motion Feature Matching,"['Yen-Siang Wu', 'Chi-Pin Huang', 'Fu-En Yang', 'Yu-Chiang Frank Wang']",https://openaccess.thecvf.com/content/ICCV2025W/P13N/papers/Wu_MotionMatcher_Cinematic_Motion_Customization_of_Text-to-Video_Diffusion_Models_via_Motion_ICCVW_2025_paper.pdf
724,Target Attribute Diffusion Models,"['William Loh', 'Yanting Miao', 'Pascal Poupart', 'Suraj Kothawade']",https://openaccess.thecvf.com/content/ICCV2025W/P13N/papers/Loh_Target_Attribute_Diffusion_Models_ICCVW_2025_paper.pdf
725,MINDiff: Mask-Integrated Negative Attention for Controlling Overfitting in Text-to-Image Personalization,"['Seulgi Jeong', 'Jaeil Kim']",https://openaccess.thecvf.com/content/ICCV2025W/P13N/papers/Jeong_MINDiff_Mask-Integrated_Negative_Attention_for_Controlling_Overfitting_in_Text-to-Image_Personalization_ICCVW_2025_paper.pdf
726,Tight Inversion: Image Conditioned Inversion for Real Image Editing,"['Edo Kadosh', 'Nir Goren', 'Or Patashnik', 'Daniel Garibi', 'Daniel Cohen-Or']",https://openaccess.thecvf.com/content/ICCV2025W/P13N/papers/Kadosh_Tight_Inversion_Image_Conditioned_Inversion_for_Real_Image_Editing_ICCVW_2025_paper.pdf
727,Human Preference-Aligned Concept Customization Benchmark via Decomposed Evaluation,"['Reina Ishikawa', 'Ryo Fujii', 'Hideo Saito', 'Ryo Hachiuma']",https://openaccess.thecvf.com/content/ICCV2025W/P13N/papers/Ishikawa_Human_Preference-Aligned_Concept_Customization_Benchmark_via_Decomposed_Evaluation_ICCVW_2025_paper.pdf
728,"A Survey on Long-Video Storytelling Generation: Architectures, Consistency, and Cinematic Quality","['Mohamed Elmoghany', 'Ryan Rossi', 'Seunghyun Yoon', 'Subhojyoti Mukherjee', 'Eslam Mohamed Bakr', 'Puneet Mathur', 'Gang Wu', 'Viet Dac Lai', 'Nedim Lipka', 'Ruiyi Zhang', 'Varun Manjunatha', 'Chien Van Nguyen', 'Daksh Dangi', 'Abel Salinas', 'Hongjie Chen', 'Xiaolei Huang', 'Joe Barrow', 'Nesreen Ahmed', 'Hoda Eldardiry', 'Namyong Park', 'Yu Wang', 'Zhengzhong Tu', 'Thien Huu Nguyen', 'Dinesh Manocha', 'Mohamed Elhoseiny', 'Franck Dernoncourt']",https://openaccess.thecvf.com/content/ICCV2025W/LongVid-Foundation/papers/Elmoghany_A_Survey_on_Long-Video_Storytelling_Generation_Architectures_Consistency_and_Cinematic_ICCVW_2025_paper.pdf
