,title,conference,year,paper_url
187,Mind the Gap: Examining the Self-Improvement Capabilities of Large Language Models,icml,2025,https://openreview.net/pdf?id=mtJSMcF3ek
188,SANA: Efficient High-Resolution Text-to-Image Synthesis with Linear Diffusion Transformers,icml,2025,https://openreview.net/pdf?id=N8Oj1XhtYZ
189,Can a MISL Fly? Analysis and Ingredients for Mutual Information Skill Learning,icml,2025,https://openreview.net/pdf?id=xoIeVdFO7U
190,When Selection Meets Intervention: Additional Complexities in Causal Discovery,icml,2025,https://openreview.net/pdf?id=xByvdb3DCm
191,LVSM: A Large View Synthesis Model with Minimal 3D Inductive Bias,icml,2025,https://openreview.net/pdf?id=QQBPWtvtcn
192,Flow Matching with General Discrete Paths: A Kinetic-Optimal Perspective,icml,2025,https://openreview.net/pdf?id=tcvMzR2NrP
193,Cut Your Losses in Large-Vocabulary Language Models,icml,2025,https://openreview.net/pdf?id=E4Fk3YuG56
194,AFlow: Automating Agentic Workflow Generation,icml,2025,https://openreview.net/pdf?id=z5uVAKwmjf
195,"Two Effects, One Trigger: On the Modality Gap, Object Bias, and Information Imbalance in Contrastive Vision-Language Models",icml,2025,https://openreview.net/pdf?id=uAFHCZRmXk
196,FlexPrefill: A Context-Aware Sparse Attention Mechanism for Efficient Long-Sequence Inference,icml,2025,https://openreview.net/pdf?id=OfjIlbelrT
197,REGENT: A Retrieval-Augmented Generalist Agent That Can Act In-Context in New Environments,icml,2025,https://openreview.net/pdf?id=NxyfSW6mLK
198,MMIE: Massive Multimodal Interleaved Comprehension Benchmark for Large Vision-Language Models,icml,2025,https://openreview.net/pdf?id=HnhNRrLPwm
199,"Do as We Do, Not as You Think: the Conformity of Large Language Models",icml,2025,https://openreview.net/pdf?id=st77ShxP1K
200,Artificial Kuramoto Oscillatory Neurons,icml,2025,https://openreview.net/pdf?id=nwDRD4AMoN
201,Booster: Tackling Harmful Fine-tuning for Large Language Models via Attenuating Harmful Perturbation,icml,2025,https://openreview.net/pdf?id=tTPHgb0EtV
202,Unlearning-based Neural Interpretations,icml,2025,https://openreview.net/pdf?id=PBjCTeDL6o
203,ChartMoE: Mixture of Diversely Aligned Expert Connector for Chart Understanding,icml,2025,https://openreview.net/pdf?id=o5TsWTUSeF
204,Probabilistic Learning to Defer: Handling Missing Expert Annotations and Controlling Workload Distribution,icml,2025,https://openreview.net/pdf?id=zl0HLZOJC9
205,A Decade's Battle on Dataset Bias: Are We There Yet,icml,2025,https://openreview.net/pdf?id=SctfBCLmWo
206,Knowing Your Target: Target-Aware Transformer Makes Better Spatio-Temporal Video Grounding,icml,2025,https://openreview.net/pdf?id=WOzffPgVjF
207,Open-World Reinforcement Learning over Long Short-Term Imagination,icml,2025,https://openreview.net/pdf?id=vzItLaEoDa
208,OLMoE: Open Mixture-of-Experts Language Models,icml,2025,https://openreview.net/pdf?id=xXTkbTBmqq
209,Do Vision-Language Models Represent Space and How? Evaluating Spatial Frame of Reference under Ambiguities,icml,2025,https://openreview.net/pdf?id=84pDoCD4lH
210,SAM 2: Segment Anything in Images and Videos,icml,2025,https://openreview.net/pdf?id=Ha6RTeWMd0
211,A Computational Framework for Modeling Emergence of Color Vision in the Human Brain,icml,2025,https://openreview.net/pdf?id=g3xuCtrG6H
212,PhysBench: Benchmarking and Enhancing Vision-Language Models for Physical World Understanding,icml,2025,https://openreview.net/pdf?id=Q6a9W6kzv5
213,How new data permeates LLM knowledge and how to dilute it,icml,2025,https://openreview.net/pdf?id=NGKQoaqLpo
214,UniCBE: An Uniformity-driven Comparing Based Evaluation Framework with Unified Multi-Objective Optimization,icml,2025,https://openreview.net/pdf?id=rpwGUtTeA5
215,NetMoE: Accelerating MoE Training through Dynamic Sample Placement,icml,2025,https://openreview.net/pdf?id=1qP3lsatCR
216,TabReD: Analyzing Pitfalls and Filling the Gaps in Tabular Deep Learning Benchmarks,icml,2025,https://openreview.net/pdf?id=L14sqcrUC3
217,Improving the Sparse Structure Learning of Spiking Neural Networks from the View of Compression Efficiency,icml,2025,https://openreview.net/pdf?id=gcouwCx7dG
218,JudgeLM: Fine-tuned Large Language Models are Scalable Judges,icml,2025,https://openreview.net/pdf?id=xsELpEPn4A
219,Direct Post-Training Preference Alignment for Multi-Agent Motion Generation Model Using Implicit Feedback from Pre-training Demonstrations,icml,2025,https://openreview.net/pdf?id=8UFG9D8xeU
